x1,y1,x2,y2,ClassId,Path
253,80,284,112,4,output_folder5\merged_image2B3P2T.png
304,81,333,111,22,output_folder5\merged_image2B3P2T.png
6,72,35,104,12,output_folder5\merged_imageZ6QOLI.png
51,77,75,101,9,output_folder5\merged_imageZ6QOLI.png
95,47,180,130,38,output_folder5\merged_imageZ6QOLI.png
200,62,253,115,2,output_folder5\merged_imageZ6QOLI.png
5,103,25,123,5,output_folder5\merged_imageAGHMBA.png
52,99,79,126,10,output_folder5\merged_imageAGHMBA.png
106,100,131,124,21,output_folder5\merged_imageAGHMBA.png
158,94,197,131,26,output_folder5\merged_imageAGHMBA.png
10,105,105,189,30,output_folder5\merged_imageDV0Q0O.png
134,123,182,171,14,output_folder5\merged_imageDV0Q0O.png
206,137,226,157,38,output_folder5\merged_imageDV0Q0O.png
6,91,41,126,3,output_folder5\merged_imageML2GXN.png
68,89,111,128,11,output_folder5\merged_imageML2GXN.png
142,65,229,152,1,output_folder5\merged_imageML2GXN.png
260,97,280,121,17,output_folder5\merged_imageML2GXN.png
7,61,73,131,37,output_folder5\merged_imageABGVGC.png
101,84,126,109,9,output_folder5\merged_imageABGVGC.png
152,81,188,111,29,output_folder5\merged_imageABGVGC.png
5,92,22,109,10,output_folder5\merged_imageV9VYB7.png
49,88,78,114,11,output_folder5\merged_imageV9VYB7.png
105,90,126,111,8,output_folder5\merged_imageV9VYB7.png
6,143,38,175,2,output_folder5\merged_image24K2CT.png
65,141,100,177,1,output_folder5\merged_image24K2CT.png
128,144,157,173,20,output_folder5\merged_image24K2CT.png
184,128,235,188,38,output_folder5\merged_image24K2CT.png
263,130,324,187,23,output_folder5\merged_image24K2CT.png
5,78,52,125,12,output_folder5\merged_imagePH86XL.png
67,91,87,111,38,output_folder5\merged_imagePH86XL.png
104,71,164,131,12,output_folder5\merged_imagePH86XL.png
180,88,205,113,1,output_folder5\merged_imagePH86XL.png
221,87,250,114,30,output_folder5\merged_imagePH86XL.png
266,78,312,124,5,output_folder5\merged_imagePH86XL.png
6,88,59,141,10,output_folder5\merged_image3DZI15.png
89,93,130,136,17,output_folder5\merged_image3DZI15.png
160,100,186,127,33,output_folder5\merged_image3DZI15.png
216,102,240,127,5,output_folder5\merged_image3DZI15.png
271,99,307,130,30,output_folder5\merged_image3DZI15.png
6,86,41,122,18,output_folder5\merged_imageA2H5O8.png
67,56,180,154,25,output_folder5\merged_imageA2H5O8.png
204,81,256,128,25,output_folder5\merged_imageA2H5O8.png
275,95,293,114,2,output_folder5\merged_imageA2H5O8.png
313,87,346,124,12,output_folder5\merged_imageA2H5O8.png
364,93,387,117,16,output_folder5\merged_imageA2H5O8.png
5,93,44,130,23,output_folder5\merged_imageE053IT.png
71,103,87,119,4,output_folder5\merged_imageE053IT.png
114,97,141,126,5,output_folder5\merged_imageE053IT.png
170,77,238,146,1,output_folder5\merged_imageE053IT.png
5,74,53,122,4,output_folder5\merged_imageV2ZCES.png
77,86,100,108,9,output_folder5\merged_imageV2ZCES.png
124,81,155,113,9,output_folder5\merged_imageV2ZCES.png
180,69,244,128,24,output_folder5\merged_imageV2ZCES.png
7,68,75,135,13,output_folder5\merged_imageCBFQ4K.png
98,83,134,120,3,output_folder5\merged_imageCBFQ4K.png
154,87,183,114,28,output_folder5\merged_imageCBFQ4K.png
203,89,222,114,33,output_folder5\merged_imageCBFQ4K.png
244,85,274,116,16,output_folder5\merged_imageCBFQ4K.png
5,91,25,113,38,output_folder5\merged_imageQFQQJ9.png
45,88,75,114,23,output_folder5\merged_imageQFQQJ9.png
96,73,149,131,2,output_folder5\merged_imageQFQQJ9.png
169,87,196,116,38,output_folder5\merged_imageQFQQJ9.png
5,69,53,119,10,output_folder5\merged_imageQ5LJZO.png
78,74,120,113,11,output_folder5\merged_imageQ5LJZO.png
145,84,164,104,13,output_folder5\merged_imageQ5LJZO.png
188,74,226,114,3,output_folder5\merged_imageQ5LJZO.png
5,75,35,103,13,output_folder5\merged_imageWQC5KX.png
51,68,91,109,9,output_folder5\merged_imageWQC5KX.png
106,78,127,99,2,output_folder5\merged_imageWQC5KX.png
143,79,162,98,9,output_folder5\merged_imageWQC5KX.png
177,80,195,98,20,output_folder5\merged_imageWQC5KX.png
210,70,247,107,38,output_folder5\merged_imageWQC5KX.png
5,78,34,107,38,output_folder5\merged_imageR2X596.png
53,79,77,106,38,output_folder5\merged_imageR2X596.png
96,80,125,106,20,output_folder5\merged_imageR2X596.png
147,64,205,122,15,output_folder5\merged_imageR2X596.png
6,81,60,137,38,output_folder5\merged_imageB9M5KQ.png
90,88,129,130,35,output_folder5\merged_imageB9M5KQ.png
158,98,185,120,13,output_folder5\merged_imageB9M5KQ.png
213,94,246,125,21,output_folder5\merged_imageB9M5KQ.png
274,89,313,129,38,output_folder5\merged_imageB9M5KQ.png
342,95,371,124,23,output_folder5\merged_imageB9M5KQ.png
5,80,39,115,10,output_folder5\merged_image14P8T0.png
56,76,101,119,11,output_folder5\merged_image14P8T0.png
118,77,163,117,22,output_folder5\merged_image14P8T0.png
180,68,239,127,39,output_folder5\merged_image14P8T0.png
5,83,52,127,25,output_folder5\merged_image2SOHKH.png
77,92,104,119,38,output_folder5\merged_image2SOHKH.png
129,94,151,116,10,output_folder5\merged_image2SOHKH.png
175,82,218,127,16,output_folder5\merged_image2SOHKH.png
5,73,47,114,2,output_folder5\merged_imageZ996WL.png
68,76,100,110,8,output_folder5\merged_imageZ996WL.png
121,72,173,115,13,output_folder5\merged_imageZ996WL.png
193,84,214,102,3,output_folder5\merged_imageZ996WL.png
235,82,258,105,7,output_folder5\merged_imageZ996WL.png
6,82,61,135,25,output_folder5\merged_imageB8M1UI.png
91,91,125,127,7,output_folder5\merged_imageB8M1UI.png
153,98,173,118,5,output_folder5\merged_imageB8M1UI.png
200,88,240,128,4,output_folder5\merged_imageB8M1UI.png
6,94,37,125,3,output_folder5\merged_image222WH4.png
61,97,89,122,25,output_folder5\merged_image222WH4.png
113,87,157,131,10,output_folder5\merged_image222WH4.png
6,92,23,110,13,output_folder5\merged_image91FDL3.png
47,82,86,121,9,output_folder5\merged_image91FDL3.png
111,77,158,125,1,output_folder5\merged_image91FDL3.png
184,87,209,115,3,output_folder5\merged_image91FDL3.png
239,49,342,151,12,output_folder5\merged_image91FDL3.png
5,425,31,448,25,output_folder5\merged_imageV9Y26D.png
53,419,89,454,4,output_folder5\merged_imageV9Y26D.png
111,424,136,450,34,output_folder5\merged_imageV9Y26D.png
157,426,179,448,8,output_folder5\merged_imageV9Y26D.png
201,424,229,451,8,output_folder5\merged_imageV9Y26D.png
5,94,29,120,38,output_folder5\merged_imageE2I769.png
56,98,76,117,8,output_folder5\merged_imageE2I769.png
103,90,136,123,9,output_folder5\merged_imageE2I769.png
164,84,213,132,4,output_folder5\merged_imageE2I769.png
240,89,279,127,5,output_folder5\merged_imageE2I769.png
5,82,51,128,4,output_folder5\merged_imageR1Y533.png
76,73,139,138,1,output_folder5\merged_imageR1Y533.png
164,81,214,129,25,output_folder5\merged_imageR1Y533.png
238,87,275,124,18,output_folder5\merged_imageR1Y533.png
300,91,326,118,36,output_folder5\merged_imageR1Y533.png
5,88,47,130,12,output_folder5\merged_imageH0VHFJ.png
76,94,106,124,37,output_folder5\merged_imageH0VHFJ.png
135,97,165,122,2,output_folder5\merged_imageH0VHFJ.png
194,98,214,120,1,output_folder5\merged_imageH0VHFJ.png
243,95,272,124,10,output_folder5\merged_imageH0VHFJ.png
301,94,331,125,5,output_folder5\merged_imageH0VHFJ.png
6,100,25,119,1,output_folder5\merged_imageYCBUXK.png
49,90,86,129,16,output_folder5\merged_imageYCBUXK.png
111,98,137,120,26,output_folder5\merged_imageYCBUXK.png
5,84,46,127,3,output_folder5\merged_imageKMNNRU.png
67,97,85,115,4,output_folder5\merged_imageKMNNRU.png
106,97,126,115,8,output_folder5\merged_imageKMNNRU.png
6,96,45,135,11,output_folder5\merged_imageTU0ILP.png
74,100,102,130,1,output_folder5\merged_imageTU0ILP.png
132,102,156,129,14,output_folder5\merged_imageTU0ILP.png
185,106,201,122,9,output_folder5\merged_imageTU0ILP.png
232,101,260,129,4,output_folder5\merged_imageTU0ILP.png
6,102,36,128,24,output_folder5\merged_imageLTA7WL.png
65,96,104,132,31,output_folder5\merged_imageLTA7WL.png
133,94,174,134,12,output_folder5\merged_imageLTA7WL.png
6,71,45,104,13,output_folder5\merged_imageE1RBQ7.png
62,73,92,101,9,output_folder5\merged_imageE1RBQ7.png
108,67,144,106,38,output_folder5\merged_imageE1RBQ7.png
160,67,194,107,35,output_folder5\merged_imageE1RBQ7.png
6,73,65,135,4,output_folder5\merged_imageCY1T5L.png
90,73,152,136,12,output_folder5\merged_imageCY1T5L.png
177,72,239,135,38,output_folder5\merged_imageCY1T5L.png
7,76,67,138,10,output_folder5\merged_imageHYV34N.png
92,74,162,141,25,output_folder5\merged_imageHYV34N.png
188,84,232,130,11,output_folder5\merged_imageHYV34N.png
255,92,289,124,25,output_folder5\merged_imageHYV34N.png
311,81,361,134,12,output_folder5\merged_imageHYV34N.png
5,74,41,110,4,output_folder5\merged_image194E3L.png
63,66,111,116,12,output_folder5\merged_image194E3L.png
133,78,164,106,18,output_folder5\merged_image194E3L.png
186,74,221,109,38,output_folder5\merged_image194E3L.png
242,81,266,102,20,output_folder5\merged_image194E3L.png
288,80,314,104,11,output_folder5\merged_image194E3L.png
5,144,36,176,4,output_folder5\merged_image7W0PMV.png
67,153,85,170,5,output_folder5\merged_image7W0PMV.png
116,147,145,175,11,output_folder5\merged_image7W0PMV.png
176,152,194,170,2,output_folder5\merged_image7W0PMV.png
225,144,259,178,12,output_folder5\merged_image7W0PMV.png
5,96,24,115,8,output_folder5\merged_image71X0DT.png
54,62,153,149,13,output_folder5\merged_image71X0DT.png
183,70,223,141,29,output_folder5\merged_image71X0DT.png
248,88,281,121,1,output_folder5\merged_image71X0DT.png
6,82,50,121,27,output_folder5\merged_imageR4H1WD.png
79,83,113,118,41,output_folder5\merged_imageR4H1WD.png
142,93,159,110,2,output_folder5\merged_imageR4H1WD.png
6,97,27,118,1,output_folder5\merged_image8Q0U8Y.png
54,89,95,125,13,output_folder5\merged_image8Q0U8Y.png
122,95,146,120,35,output_folder5\merged_image8Q0U8Y.png
172,86,214,128,8,output_folder5\merged_image8Q0U8Y.png
241,92,269,122,17,output_folder5\merged_image8Q0U8Y.png
5,433,27,455,10,output_folder5\merged_imageTIA9YP.png
57,416,115,473,33,output_folder5\merged_imageTIA9YP.png
147,410,225,479,31,output_folder5\merged_imageTIA9YP.png
256,430,284,457,5,output_folder5\merged_imageTIA9YP.png
313,420,359,468,1,output_folder5\merged_imageTIA9YP.png
388,434,409,455,5,output_folder5\merged_imageTIA9YP.png
5,96,33,123,30,output_folder5\merged_imageUSKIC9.png
62,98,86,119,18,output_folder5\merged_imageUSKIC9.png
115,101,133,119,7,output_folder5\merged_imageUSKIC9.png
6,99,43,132,31,output_folder5\merged_imageASTZN4.png
73,100,106,132,4,output_folder5\merged_imageASTZN4.png
136,98,170,132,4,output_folder5\merged_imageASTZN4.png
204,85,269,147,11,output_folder5\merged_imageASTZN4.png
301,89,347,143,38,output_folder5\merged_imageASTZN4.png
6,85,25,103,10,output_folder5\merged_imageIY511F.png
45,80,72,107,2,output_folder5\merged_imageIY511F.png
93,78,125,110,10,output_folder5\merged_imageIY511F.png
146,79,176,109,10,output_folder5\merged_imageIY511F.png
6,93,31,118,2,output_folder5\merged_imageGA9QFF.png
54,71,124,141,18,output_folder5\merged_imageGA9QFF.png
147,90,181,121,28,output_folder5\merged_imageGA9QFF.png
6,96,33,122,20,output_folder5\merged_imageXZZZAP.png
66,60,166,159,33,output_folder5\merged_imageXZZZAP.png
202,76,271,141,5,output_folder5\merged_imageXZZZAP.png
305,70,384,149,13,output_folder5\merged_imageXZZZAP.png
416,86,461,133,34,output_folder5\merged_imageXZZZAP.png
489,99,508,118,7,output_folder5\merged_imageXZZZAP.png
6,89,40,124,34,output_folder5\merged_imageWRGOTK.png
67,88,102,125,33,output_folder5\merged_imageWRGOTK.png
129,96,151,119,1,output_folder5\merged_imageWRGOTK.png
178,83,226,132,22,output_folder5\merged_imageWRGOTK.png
6,100,30,123,36,output_folder5\merged_imageMMTI0X.png
57,98,85,124,21,output_folder5\merged_imageMMTI0X.png
112,87,162,135,19,output_folder5\merged_imageMMTI0X.png
189,96,219,126,4,output_folder5\merged_imageMMTI0X.png
246,97,274,124,25,output_folder5\merged_imageMMTI0X.png
5,93,51,141,1,output_folder5\merged_image42OJCE.png
82,108,99,125,35,output_folder5\merged_image42OJCE.png
130,98,164,136,37,output_folder5\merged_image42OJCE.png
5,101,33,129,4,output_folder5\merged_imageMLHF42.png
61,101,89,129,38,output_folder5\merged_imageMLHF42.png
118,90,182,139,10,output_folder5\merged_imageMLHF42.png
6,85,27,107,35,output_folder5\merged_imageME9XBL.png
43,86,63,106,4,output_folder5\merged_imageME9XBL.png
80,82,112,111,11,output_folder5\merged_imageME9XBL.png
127,81,157,111,8,output_folder5\merged_imageME9XBL.png
173,85,191,106,17,output_folder5\merged_imageME9XBL.png
207,80,244,113,25,output_folder5\merged_imageME9XBL.png
5,145,34,171,13,output_folder5\merged_image0LTV4I.png
63,140,99,176,4,output_folder5\merged_image0LTV4I.png
127,134,177,183,3,output_folder5\merged_image0LTV4I.png
6,92,50,132,21,output_folder5\merged_imageUPUCHD.png
77,83,134,141,36,output_folder5\merged_imageUPUCHD.png
161,97,191,127,1,output_folder5\merged_imageUPUCHD.png
11,47,106,142,18,output_folder5\merged_imageGNEOIH.png
133,71,180,118,7,output_folder5\merged_imageGNEOIH.png
202,73,247,114,23,output_folder5\merged_imageGNEOIH.png
268,71,318,118,26,output_folder5\merged_imageGNEOIH.png
339,85,356,103,4,output_folder5\merged_imageGNEOIH.png
6,87,45,125,5,output_folder5\merged_imageMOIAY4.png
75,92,102,119,2,output_folder5\merged_imageMOIAY4.png
133,90,172,121,8,output_folder5\merged_imageMOIAY4.png
201,91,230,120,9,output_folder5\merged_imageMOIAY4.png
8,68,82,137,13,output_folder5\merged_image76E8CK.png
114,86,146,118,25,output_folder5\merged_image76E8CK.png
175,81,215,122,5,output_folder5\merged_image76E8CK.png
11,59,112,152,18,output_folder5\merged_imageO1692J.png
145,86,184,126,12,output_folder5\merged_imageO1692J.png
213,90,244,121,1,output_folder5\merged_imageO1692J.png
6,80,66,126,10,output_folder5\merged_imageQCRCWW.png
89,84,128,123,10,output_folder5\merged_imageQCRCWW.png
150,80,195,125,15,output_folder5\merged_imageQCRCWW.png
5,96,35,126,32,output_folder5\merged_image2MRNGB.png
65,100,83,123,38,output_folder5\merged_image2MRNGB.png
114,93,148,130,12,output_folder5\merged_image2MRNGB.png
178,96,206,127,2,output_folder5\merged_image2MRNGB.png
6,84,64,141,4,output_folder5\merged_imageOU1492.png
92,97,123,128,8,output_folder5\merged_imageOU1492.png
150,101,172,123,9,output_folder5\merged_imageOU1492.png
199,102,219,122,37,output_folder5\merged_imageOU1492.png
247,100,271,124,5,output_folder5\merged_imageOU1492.png
298,100,324,125,22,output_folder5\merged_imageOU1492.png
5,83,31,109,38,output_folder5\merged_imageCN2KX8.png
51,84,72,107,41,output_folder5\merged_imageCN2KX8.png
92,85,113,107,4,output_folder5\merged_imageCN2KX8.png
7,72,63,128,25,output_folder5\merged_imageJG4C8F.png
79,78,125,123,23,output_folder5\merged_imageJG4C8F.png
140,90,159,110,15,output_folder5\merged_imageJG4C8F.png
175,84,207,116,1,output_folder5\merged_imageJG4C8F.png
7,74,66,125,13,output_folder5\merged_imageITFHJ6.png
94,87,118,111,3,output_folder5\merged_imageITFHJ6.png
144,77,188,121,18,output_folder5\merged_imageITFHJ6.png
5,133,38,166,15,output_folder5\merged_imageACTR4B.png
69,133,102,165,25,output_folder5\merged_imageACTR4B.png
141,99,268,200,13,output_folder5\merged_imageACTR4B.png
5,77,45,122,38,output_folder5\merged_imageL5DRVM.png
63,82,93,115,2,output_folder5\merged_imageL5DRVM.png
111,83,148,117,21,output_folder5\merged_imageL5DRVM.png
6,97,24,115,0,output_folder5\merged_imageIMFAHJ.png
45,86,83,126,6,output_folder5\merged_imageIMFAHJ.png
105,94,127,118,1,output_folder5\merged_imageIMFAHJ.png
6,82,44,120,9,output_folder5\merged_imageF4NZMY.png
59,84,91,118,17,output_folder5\merged_imageF4NZMY.png
108,75,163,125,13,output_folder5\merged_imageF4NZMY.png
5,102,25,122,3,output_folder5\merged_imageEBHHYD.png
55,83,115,143,14,output_folder5\merged_imageEBHHYD.png
143,104,161,122,9,output_folder5\merged_imageEBHHYD.png
6,137,30,162,10,output_folder5\merged_imageY2OG6B.png
60,124,112,176,10,output_folder5\merged_imageY2OG6B.png
143,135,172,162,20,output_folder5\merged_imageY2OG6B.png
202,141,220,158,10,output_folder5\merged_imageY2OG6B.png
252,116,319,181,2,output_folder5\merged_imageY2OG6B.png
6,97,34,125,4,output_folder5\merged_imageACMF3N.png
63,98,89,122,9,output_folder5\merged_imageACMF3N.png
118,90,156,131,17,output_folder5\merged_imageACMF3N.png
186,90,227,130,26,output_folder5\merged_imageACMF3N.png
6,97,36,122,18,output_folder5\merged_imageK6PKJZ.png
66,95,88,124,17,output_folder5\merged_imageK6PKJZ.png
118,76,183,143,9,output_folder5\merged_imageK6PKJZ.png
5,88,59,141,14,output_folder5\merged_imageO657YX.png
87,97,122,132,1,output_folder5\merged_imageO657YX.png
151,105,170,124,34,output_folder5\merged_imageO657YX.png
198,100,228,129,10,output_folder5\merged_imageO657YX.png
256,104,276,124,33,output_folder5\merged_imageO657YX.png
305,96,346,132,2,output_folder5\merged_imageO657YX.png
9,107,94,189,35,output_folder5\merged_imageLSJLB3.png
115,136,136,158,37,output_folder5\merged_imageLSJLB3.png
154,125,205,170,25,output_folder5\merged_imageLSJLB3.png
5,424,42,466,1,output_folder5\merged_imageZRASY0.png
71,433,95,458,6,output_folder5\merged_imageZRASY0.png
124,435,142,455,32,output_folder5\merged_imageZRASY0.png
171,433,198,458,31,output_folder5\merged_imageZRASY0.png
5,81,47,123,10,output_folder5\merged_imageBG3QM0.png
83,51,199,153,13,output_folder5\merged_imageBG3QM0.png
235,88,261,116,12,output_folder5\merged_imageBG3QM0.png
290,88,317,116,16,output_folder5\merged_imageBG3QM0.png
345,83,389,122,18,output_folder5\merged_imageBG3QM0.png
9,58,89,138,13,output_folder5\merged_image9FO46N.png
120,83,145,111,33,output_folder5\merged_image9FO46N.png
172,82,200,113,38,output_folder5\merged_image9FO46N.png
227,89,243,105,8,output_folder5\merged_image9FO46N.png
6,412,45,452,10,output_folder5\merged_imageSJVO0I.png
61,423,76,439,16,output_folder5\merged_imageSJVO0I.png
92,413,131,449,25,output_folder5\merged_imageSJVO0I.png
147,420,166,443,17,output_folder5\merged_imageSJVO0I.png
5,93,40,128,8,output_folder5\merged_image2P2N64.png
73,74,146,147,22,output_folder5\merged_image2P2N64.png
179,91,215,132,12,output_folder5\merged_image2P2N64.png
246,101,266,121,4,output_folder5\merged_image2P2N64.png
297,97,327,126,13,output_folder5\merged_image2P2N64.png
357,93,391,129,42,output_folder5\merged_image2P2N64.png
5,98,23,119,14,output_folder5\merged_image778GHO.png
54,64,136,151,38,output_folder5\merged_image778GHO.png
168,79,234,137,13,output_folder5\merged_image778GHO.png
6,82,60,136,4,output_folder5\merged_image9WKZGL.png
88,88,132,131,35,output_folder5\merged_image9WKZGL.png
162,82,224,136,11,output_folder5\merged_image9WKZGL.png
254,97,278,121,1,output_folder5\merged_image9WKZGL.png
5,94,24,113,32,output_folder5\merged_image4NIRZS.png
47,93,66,114,6,output_folder5\merged_image4NIRZS.png
89,91,115,114,25,output_folder5\merged_image4NIRZS.png
138,84,174,123,24,output_folder5\merged_image4NIRZS.png
5,71,47,113,12,output_folder5\merged_imageB969OK.png
63,75,101,110,8,output_folder5\merged_imageB969OK.png
117,74,154,111,34,output_folder5\merged_imageB969OK.png
172,59,241,125,13,output_folder5\merged_imageB969OK.png
258,83,276,102,2,output_folder5\merged_imageB969OK.png
291,68,333,116,34,output_folder5\merged_imageB969OK.png
6,93,22,108,41,output_folder5\merged_imageOZ2SX2.png
